Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 110624,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 1285,Big8 Cranbry Gingerale 2000 Ml,00006448001140,23.98,3
Store 1287,Pepsi 1332 Ml,00006900015902,49.96,6
Store 1287,Popshopp Drink Cotton Candy 355 Ml,00018000901033,14,6
Store 1287,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,14,6
Store 1287,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,149.9,15
Store 1287,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1287,Canaddry Club Soda 355Ml 355 Ml,00006210001243,59.96,6
Store 1287,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1287,Pepsi Wild Cherry 591 Ml,00006900031008,5.5,3
Store 1287,Comp Ginger Ale 355 Ml,00005574234580,11,6
Store 1287,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,43.96,6
Store 1287,Comp Club Soda 1332 Ml,00005574255842,25.98,3
Store 1287,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,29.9,15
Store 1287,Comp Ginger Ale 1332 Ml,00005574255843,25.98,3
Store 1287,Cocacola Zero 2000 Ml,00006700011668,17.94,9
Store 1287,Sprite Mini Sleek Can 1332 Ml,00006700011986,155.88,18
Store 1287,Barrs Drink Irn Bru 1980 Ml,00500038212068,28,12
Store 1287,Schweppe Tonic Water 1332 Ml,00001660001012,103.92,12
Store 1287,Schweppe Ginger Ale 1332 Ml,00001660001010,51.96,6
Store 1287,Cocacola Classic 355 Ml,00006700011483,7.98,3
Store 1287,Pepsi Multipack 4260 Ml,00006900001984,183.92,12
Store 1287,Cocacola Diet 12X355Ml 355 Ml,00006700011484,7.98,3
Store 1287,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,311.76,36
Store 1287,Pepsi Throwback 355 Ml,00006900002088,41.94,9
Store 1287,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,253.82,27
Store 1287,Comp Soft Cola Dt 355Ml 355 Ml,00005574234573,26.94,9
Store 1287,Big8 Sparklng Lemonade Diet 2L 2000 Ml,00006448001160,8.98,3
Store 1287,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,87.92,12
Store 1287,Fevertre Water Tonic 800 Ml,00089819501101,103.92,12
Store 1287,Comp Soft Drink Cola 1332 Ml,00005574255844,95.94,9
Store 1287,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,95.94,9
Store 1287,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,51.98,3
Store 1287,A&W Root Beer 1332 Ml,00005953101282,129.9,15
Store 1287,Fanta Orange Can 1332 Ml,00006700012089,15.98,3
Store 1287,A&W Rootbeer 355Ml 355 Ml,00005953101002,119.92,12
Store 1287,Pepsi 1000 Ml,00006900001982,88,48
Store 1287,Cocacola Zero 500 Ml,00006700001463,77,42
Store 1287,Marble Pop Blueberry 200 Ml,00007441078814,11,6
Store 1287,7Up 2L 2000 Ml,00006540001073,27.5,15
Store 1287,Barqs Root Beer 355 Ml,00006700012379,26,12
Store 1287,Cocacola Soft Drink Zero Sugar 300 Ml,00006700001807,23.98,3
Store 1287,Orangina Soft Drink Can 330 Ml,00084981901109,8.98,3
Store 1287,Drpepper Diet 2000 Ml,00005490001061,7.98,3
Store 1287,Pepsi 591 Ml,00006900001991,15.16,6
Store 1288,Canaddry Gingerale 1332 Ml,00006210001144,24.98,3
Store 1288,Pepsi 1332 Ml,00006900015902,24.98,3
Store 1288,Comp Sd Tonic Water 355 Ml,00005574234582,29.98,3
Store 1288,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1288,Pepsi Wild Cherry 591 Ml,00006900031008,77,42
Store 1288,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,35.88,18
Store 1288,Comp Ginger Ale 1332 Ml,00005574255843,51.96,6
Store 1288,Cocacola Zero 2000 Ml,00006700011668,5.98,3
Store 1288,Pepsi Diet 591Ml 591 Ml,00006900002983,5.98,3
Store 1288,Sprite Mini Sleek Can 1332 Ml,00006700011986,25.98,3
Store 1288,Barrs Drink Irn Bru 1980 Ml,00500038212068,7,3
Store 1288,Panache Soda Italian Strawberr 750 Ml,00062368213417,7,3
Store 1288,Schweppe Tonic Water 1332 Ml,00001660001012,25.98,3
Store 1288,Cocacola Diet 355Ml 355 Ml,00006700001928,14,6
Store 1288,Cocacola Classic 355 Ml,00006700011483,7.98,3
Store 1288,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 1288,Comp Soft Drink Choose Up 355 Ml,00005574234576,7.98,3
Store 1288,Pepsi Multipack 4260 Ml,00006900001984,183.92,12
Store 1288,Cocacola Diet 12X355Ml 355 Ml,00006700011484,13.96,6
Store 1288,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,77.94,9
Store 1288,Pepsi Zero Sugar 1332 Ml,00006900015936,30.98,3
Store 1288,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,441.66,51
Store 1288,Fanta Soda Pop Orange 1332 Ml,00006700002153,24.98,3
Store 1288,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,113.94,9
Store 1288,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 1288,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,337.86,21
Store 1288,Comp Soft Cola Dt 355Ml 355 Ml,00005574234573,8.98,3
Store 1288,Canaddry Clubsoda Orng Mand 355 Ml,00006210002032,8.98,3
Store 1288,Fevertre Tonic Water Light 800 Ml,00506010846023,43.96,6
Store 1288,Big8 Soda Orange 355 Ml,00006448001802,6.58,3
Store 1288,Fevertre Water Tonic 800 Ml,00089819501101,25.98,3
Store 1288,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,95.94,9
Store 1288,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,363.86,21
Store 1288,Canaddry Gingerale Diet 4260 Ml,00006210001894,71.94,9
Store 1288,1642 Tonic Water 750 Ml,00062805581917,41.88,18
Store 1288,Pepsi 1000 Ml,00006900001982,16.5,9
Store 1288,Cocacola Zero 500 Ml,00006700001463,5.5,3
Store 1288,Marble Pop Blueberry 200 Ml,00007441078814,11,6
Store 1288,Barqs Root Beer 355 Ml,00006700012379,13,6
Store 1288,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,6.5,3
Store 1288,Drpepper Diet 2000 Ml,00005490001061,7.98,3
Store 1289,Comp Sd Tonic Water 355 Ml,00005574234582,29.98,3
Store 1289,Pepsi Diet 2L 2000 Ml,00006900002261,5.98,3
Store 1289,Comp Ginger Ale 1332 Ml,00005574255843,25.98,3
Store 1289,Canaddry Gingerale 2000 Ml,00006210001157,5.98,3
Store 1289,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,25.98,3
Store 1289,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,103.92,12
Store 1289,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,49.98,3
Store 1289,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,63.96,6
Store 1289,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,103.96,6
Store 1290,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,19.98,3
Store 1290,Crush Soda Pineapple 591Ml 591 Ml,00005600001548,7.98,3
Store 1290,Canaddry Club Soda 355Ml 355 Ml,00006210001243,29.98,3
Store 1290,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1290,Cocacola Zero 2000 Ml,00006700011668,11.96,6
Store 1290,Pepsi Diet 591Ml 591 Ml,00006900002983,17.94,9
Store 1290,Canaddry Gingerale 2000 Ml,00006210001157,17.94,9
Store 1290,Barrs Drink Irn Bru 1980 Ml,00500038212068,7,3
Store 1290,Panache Soda Italian Strawberr 750 Ml,00062368213417,42,18
Store 1290,Sprite Zero 500 Ml,00006700001888,7,3
Store 1290,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,14,6
Store 1290,Cocacola Diet 355Ml 355 Ml,00006700001928,14,6
Store 1290,Cocacola Classic 355 Ml,00006700011483,23.94,9
Store 1290,Calypso Southern Peach Lmnd 473 Ml,00007958119403,15.96,6
Store 1290,Comp Soft Drink Choose Up 355 Ml,00005574234576,15.96,6
Store 1290,Cocacola Diet 12X355Ml 355 Ml,00006700011484,27.92,12
Store 1290,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,285.78,33
Store 1290,Pepsi Throwback 355 Ml,00006900002088,27.96,6
Store 1290,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,231.84,24
Store 1290,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,199.92,12
Store 1290,Fevertre Tonic Water Light 800 Ml,00506010846023,43.96,6
Store 1290,Comp Soft Drink Cola 1332 Ml,00005574255844,63.96,6
Store 1290,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,235.9,15
Store 1290,Pepsi 1000 Ml,00006900001982,27.5,15
Store 1290,Cocacola Zero 500 Ml,00006700001463,27.5,15
Store 1290,Marble Pop Blueberry 200 Ml,00007441078814,49.5,27
Store 1290,7Up 2L 2000 Ml,00006540001073,16.5,9
Store 1290,Fanta Soda Orange 500 Ml,00006700001445,26.94,9
Store 1290,Orangina Soft Drink Can 330 Ml,00084981901109,35.92,12
Store 1290,Drpepper Diet 2000 Ml,00005490001061,7.98,3
Store 1291,Popshopp Drink Cotton Candy 355 Ml,00018000901033,7,3
Store 1291,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,35,15
Store 1291,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,28.98,12
Store 1291,Canaddry Club Soda 355Ml 355 Ml,00006210001243,29.98,3
Store 1291,Popshopp Orange 355 Ml,00018000901005,7,3
Store 1291,Comp Club Soda 1332 Ml,00005574255842,51.96,6
Store 1291,Pepsi Diet 2L 2000 Ml,00006900002261,5.98,3
Store 1291,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,5.98,3
Store 1291,Comp Ginger Ale 1332 Ml,00005574255843,207.84,24
Store 1291,Pepsi Diet 591Ml 591 Ml,00006900002983,23.92,12
Store 1291,Canaddry Gingerale 2000 Ml,00006210001157,23.92,12
Store 1291,Redchamp Soft Drink 591 Ml,00077240316101,17.16,6
Store 1291,Sprite Mini Sleek Can 1332 Ml,00006700011986,51.96,6
Store 1291,Barrs Drink Irn Bru 1980 Ml,00500038212068,42,18
Store 1291,Panache Soda Italian Strawberr 750 Ml,00062368213417,35,15
Store 1291,Schweppe Tonic Water 1332 Ml,00001660001012,51.96,6
Store 1291,Sprite Zero 500 Ml,00006700001888,7,3
Store 1291,Schweppe Ginger Ale 1332 Ml,00001660001010,25.98,3
Store 1291,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,14,6
Store 1291,Cocacola Diet 355Ml 355 Ml,00006700001928,7,3
Store 1291,Cocacola Classic 355 Ml,00006700011483,15.96,6
Store 1291,Grace Soda Pineapple 355 Ml,00005527085229,15.96,6
Store 1291,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,23.94,9
Store 1291,Comp Soft Drink Choose Up 355 Ml,00005574234576,55.86,21
Store 1291,Pepsi Multipack 4260 Ml,00006900001984,91.96,6
Store 1291,Cocacola Diet 12X355Ml 355 Ml,00006700011484,6.98,3
Store 1291,Pepsi Throwback 355 Ml,00006900002088,69.9,15
Store 1291,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 1291,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 1291,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,63.96,6
Store 1291,Fanta Orange Can 1332 Ml,00006700012089,15.98,6
Store 1291,Cocacola Classic 500 Ml,00006700001462,15.16,6
Store 1292,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,14,6
Store 1292,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1292,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,17.94,9
Store 1292,Pepsi Diet 591Ml 591 Ml,00006900002983,11.96,6
Store 1292,Canaddry Gingerale 2000 Ml,00006210001157,5.98,3
Store 1292,Barrs Drink Irn Bru 1980 Ml,00500038212068,7,3
Store 1292,Panache Soda Italian Strawberr 750 Ml,00062368213417,7,3
Store 1292,Pepsi Multipack 4260 Ml,00006900001984,91.96,6
Store 1292,Cocacola Diet 12X355Ml 355 Ml,00006700011484,132.62,57
Store 1292,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,285.78,33
Store 1292,Pepsi Throwback 355 Ml,00006900002088,55.92,12
Store 1292,Fanta Soda Pop Orange 1332 Ml,00006700002153,24.98,3
Store 1292,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,149.9,15
Store 1292,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,99.96,6
Store 1292,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,63.96,6
Store 1292,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,51.98,3
Store 1292,7Up 2L 2000 Ml,00006540001073,5.5,3
Store 1292,Big8 Cranbry Gingerale 2000 Ml,00006448001140,47.96,6
Store 1293,Pepsi 1332 Ml,00006900015902,47.96,6
Store 1293,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,23.98,3
Store 1293,Popshopp Drink Cotton Candy 355 Ml,00018000901033,7,3
Store 1293,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,14,6
Store 1293,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,29.98,3
Store 1293,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,42,18
Store 1293,Popshopp Orange 355 Ml,00018000901005,21,9
Store 1293,7Up Soft Drink Diet 1332 Ml,00006540001808,81.94,9
Store 1293,Pepsi Wild Cherry 591 Ml,00006900031008,44,24
Store 1293,Comp Ginger Ale 355 Ml,00005574234580,33,18
Store 1293,Comp Club Soda 1332 Ml,00005574255842,25.98,3
Store 1293,Comp Ginger Ale 1332 Ml,00005574255843,51.96,6
Store 1293,Cocacola Zero 2000 Ml,00006700011668,17.94,9
Store 1293,Pepsi Diet 591Ml 591 Ml,00006900002983,47.84,24
Store 1293,Sprite Mini Sleek Can 1332 Ml,00006700011986,25.98,3
Store 1293,Barrs Drink Irn Bru 1980 Ml,00500038212068,14,6
Store 1293,Panache Soda Italian Strawberr 750 Ml,00062368213417,14,6
Store 1293,Schweppe Tonic Water 1332 Ml,00001660001012,77.94,9
Store 1293,Sprite Zero 500 Ml,00006700001888,21,9
Store 1293,Schweppe Ginger Ale 1332 Ml,00001660001010,51.96,6
Store 1293,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,14,6
Store 1293,Soca Cream Soda 400 Ml,00501439631268,25.98,3
Store 1293,Cocacola Diet 355Ml 355 Ml,00006700001928,14,6
Store 1293,Pepsi Multipack 4260 Ml,00006900001984,275.88,18
Store 1293,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,25.98,3
Store 1293,Drpepper Soda Minis 1332 Ml,00005490001055,27.98,3
Store 1293,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,649.5,75
Store 1293,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,201.86,21
Store 1293,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,137.94,9
Store 1293,Big8 Sparklng Lemonade Diet 2L 2000 Ml,00006448001160,8.98,3
Store 1293,Fevertre Water Tonic 800 Ml,00089819501101,25.98,3
Store 1293,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,51.98,3
Store 1293,Canaddry G/Ale Zero Sugar 1332 Ml,00006210002128,25.58,3
Store 1293,A&W Root Beer 1332 Ml,00005953101282,30.98,3
Store 1293,1642 Tonic Water 750 Ml,00062805581917,20.94,9
Store 1293,Pepsi 1000 Ml,00006900001982,5.5,3
Store 1293,Cocacola Zero 500 Ml,00006700001463,38.5,21
Store 1293,Marble Pop Blueberry 200 Ml,00007441078814,22,12
Store 1293,7Up 2L 2000 Ml,00006540001073,33,18
Store 1293,Barqs Root Beer 355 Ml,00006700012379,6.5,3
Store 1293,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,104,48
Store 1293,Cocacola Classic 500 Ml,00006700001462,45.48,18
Store 1293,Sprite 12X355Ml 355 Ml,00006700011485,45.48,18
Store 1294,Canaddry Gingerale 1332 Ml,00006210001144,99.92,12
Store 1294,Pepsi 1332 Ml,00006900015902,74.94,9
Store 1294,Popshopp Drink Cotton Candy 355 Ml,00018000901033,28.98,12
Store 1294,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,21,9
Store 1294,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,29.98,3
Store 1294,Canaddry Club Soda 355Ml 355 Ml,00006210001243,59.96,6
Store 1294,Pepsi Wild Cherry 591 Ml,00006900031008,33,18
Store 1294,Comp Ginger Ale 355 Ml,00005574234580,5.5,3
Store 1294,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,43.96,6
Store 1294,Pepsi Diet 2L 2000 Ml,00006900002261,5.98,3
Store 1294,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,5.98,3
Store 1294,Cocacola Zero 2000 Ml,00006700011668,17.94,9
Store 1294,Pepsi Diet 591Ml 591 Ml,00006900002983,17.94,9
Store 1294,Canaddry Gingerale 2000 Ml,00006210001157,23.92,12
Store 1294,Sprite Mini Sleek Can 1332 Ml,00006700011986,103.92,12
Store 1294,Panache Soda Italian Strawberr 750 Ml,00062368213417,7,3
Store 1294,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,14,6
Store 1294,Soca Cream Soda 400 Ml,00501439631268,25.98,3
Store 1294,Cocacola Classic 355 Ml,00006700011483,7.98,3
Store 1294,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,7.98,3
Store 1294,Grace Soda Pineapple 355 Ml,00005527085229,15.96,6
Store 1294,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,7.98,3
Store 1294,Calypso Southern Peach Lmnd 473 Ml,00007958119403,39.9,15
Store 1294,Comp Soft Drink Choose Up 355 Ml,00005574234576,7.98,3
Store 1294,Pepsi Multipack 4260 Ml,00006900001984,91.96,6
Store 1294,Pepsi Zero Sugar 1332 Ml,00006900015936,30.98,3
Store 1294,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,25.98,3
Store 1294,Pepsi Throwback 355 Ml,00006900002088,41.94,9
Store 1294,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,37.98,3
Store 1294,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,231.84,24
Store 1294,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,325.86,21
Store 1294,Canaddry Clubsoda Orng Mand 355 Ml,00006210002032,8.98,3
Store 1294,Big8 Sparklng Lemonade Diet 2L 2000 Ml,00006448001160,8.98,3
Store 1294,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,43.96,6
Store 1294,Fevertre Tonic Water Light 800 Ml,00506010846023,43.96,6
Store 1294,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,31.98,3
Store 1294,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,43.98,3
Store 1294,A&W Root Beer 1332 Ml,00005953101282,30.98,3
Store 1294,A&W Rootbeer 355Ml 355 Ml,00005953101002,29.98,3
Store 1294,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,25.98,3
Store 1294,1642 Tonic Water 750 Ml,00062805581917,6.98,3
Store 1294,Pepsi 1000 Ml,00006900001982,11,6
Store 1294,Cocacola Zero 500 Ml,00006700001463,60.5,33
Store 1294,Marble Pop Blueberry 200 Ml,00007441078814,5.5,3
Store 1294,7Up 2L 2000 Ml,00006540001073,16.5,9
Store 1294,Barqs Root Beer 355 Ml,00006700012379,39,18
Store 1294,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,6.5,3
Store 1294,Cocacola Soft Drink Zero Sugar 300 Ml,00006700001807,47.96,6
Store 1294,Fanta Soda Orange 500 Ml,00006700001445,35.92,12
Store 1295,Comp Sd Tonic Water 355 Ml,00005574234582,29.98,3
Store 1295,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,28,12
Store 1295,Comp Ginger Ale 355 Ml,00005574234580,27.5,15
Store 1295,Comp Club Soda 1332 Ml,00005574255842,25.98,3
Store 1295,Pepsi Diet 2L 2000 Ml,00006900002261,23.92,12
Store 1295,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,35.88,18
Store 1295,Comp Ginger Ale 1332 Ml,00005574255843,51.96,6
Store 1295,Cocacola Zero 2000 Ml,00006700011668,47.84,24
Store 1295,Pepsi Diet 591Ml 591 Ml,00006900002983,23.92,12
Store 1295,Canaddry Gingerale 2000 Ml,00006210001157,71.76,36
Store 1295,Barrs Drink Irn Bru 1980 Ml,00500038212068,35,15
Store 1295,Panache Soda Italian Strawberr 750 Ml,00062368213417,28,12
Store 1295,Cocacola Diet 355Ml 355 Ml,00006700001928,28,12
Store 1295,Cocacola Classic 355 Ml,00006700011483,7.98,3
Store 1295,Grace Soda Pineapple 355 Ml,00005527085229,15.96,6
Store 1295,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 1295,Comp Soft Drink Choose Up 355 Ml,00005574234576,15.96,6
Store 1295,Pepsi Multipack 4260 Ml,00006900001984,45.98,3
Store 1295,Cocacola Diet 12X355Ml 355 Ml,00006700011484,13.96,6
Store 1295,Pepsi Zero Sugar 1332 Ml,00006900015936,61.96,6
Store 1295,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,207.84,24
Store 1295,Pepsi Throwback 355 Ml,00006900002088,13.98,3
Store 1295,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,75.96,6
Store 1295,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,179.88,18
Store 1295,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,237.9,15
Store 1295,Canaddry Clubsoda Orng Mand 355 Ml,00006210002032,17.96,6
Store 1295,Big8 Sparklng Lemonade Diet 2L 2000 Ml,00006448001160,8.98,3
Store 1295,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,43.96,6
Store 1295,Fevertre Water Tonic 800 Ml,00089819501101,51.96,6
Store 1295,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,31.98,3
Store 1295,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,51.98,3
Store 1295,Fanta Orange Can 1332 Ml,00006700012089,15.98,3
Store 1295,Canaddry Gingerale Diet 4260 Ml,00006210001894,47.96,6
Store 1295,A&W Rootbeer 355Ml 355 Ml,00005953101002,29.98,3
Store 1295,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,25.98,3
Store 1295,1642 Tonic Water 750 Ml,00062805581917,13.96,6
Store 1295,Pepsi 1000 Ml,00006900001982,49.5,27
Store 1295,Cocacola Zero 500 Ml,00006700001463,16.5,9
Store 1295,Marble Pop Blueberry 200 Ml,00007441078814,60.5,33
Store 1295,7Up 2L 2000 Ml,00006540001073,5.5,3
Store 1295,Orangina Soft Drink Can 330 Ml,00084981901109,17.96,6
Store 1295,Pepsi 591 Ml,00006900001991,7.58,3
Store 1295,Cocacola Classic 500 Ml,00006700001462,7.58,3
Store 1296,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1296,Canaddry Club Soda 355Ml 355 Ml,00006210001243,29.98,3
Store 1296,Popshopp Orange 355 Ml,00018000901005,14,6
Store 1296,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 1296,Pepsi Diet 2L 2000 Ml,00006900002261,11.96,6
Store 1296,Cocacola Zero 2000 Ml,00006700011668,11.96,6
Store 1296,Sprite Mini Sleek Can 1332 Ml,00006700011986,51.96,6
Store 1296,Barrs Drink Irn Bru 1980 Ml,00500038212068,28,12
Store 1296,Panache Soda Italian Strawberr 750 Ml,00062368213417,14,6
Store 1296,Schweppe Tonic Water 1332 Ml,00001660001012,25.98,3
Store 1296,Sprite Zero 500 Ml,00006700001888,14,6
Store 1296,Schweppe Ginger Ale 1332 Ml,00001660001010,25.98,3
Store 1296,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,7,3
Store 1296,Cocacola Diet 355Ml 355 Ml,00006700001928,28,12
Store 1296,Pepsi Multipack 4260 Ml,00006900001984,229.9,15
Store 1296,Cocacola Diet 12X355Ml 355 Ml,00006700011484,13.96,6
Store 1296,Pepsi Throwback 355 Ml,00006900002088,83.88,18
Store 1296,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,51.96,6
Store 1296,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,99.96,6
Store 1296,Comp Soft Drink Cola 1332 Ml,00005574255844,31.98,3
Store 1296,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,31.98,3
Store 1296,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,51.98,3
Store 1296,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,25.98,3
Store 1296,Pepsi 1000 Ml,00006900001982,5.5,3
Store 1296,Cocacola Zero 500 Ml,00006700001463,44,24
Store 1296,Marble Pop Blueberry 200 Ml,00007441078814,5.5,3
Store 1296,7Up 2L 2000 Ml,00006540001073,5.5,3
Store 1297,Canaddry Gingerale 1332 Ml,00006210001144,49.96,6
Store 1297,Crush Soda Pineapple 591Ml 591 Ml,00005600001548,7.98,3
Store 1297,Comp Sd Tonic Water 355 Ml,00005574234582,29.98,3
Store 1297,Popshopp Drink Cotton Candy 355 Ml,00018000901033,7.98,3
Store 1297,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,14,6
Store 1297,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,89.94,9
Store 1297,Canaddry Club Soda 355Ml 355 Ml,00006210001243,29.98,3
Store 1297,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1297,Pepsi Diet 591Ml 591 Ml,00006900002983,11.96,6
Store 1297,Sprite Mini Sleek Can 1332 Ml,00006700011986,77.94,9
Store 1297,Barrs Drink Irn Bru 1980 Ml,00500038212068,42,18
Store 1297,Panache Soda Italian Strawberr 750 Ml,00062368213417,70,30
Store 1297,Schweppe Tonic Water 1332 Ml,00001660001012,51.96,6
Store 1297,Schweppe Ginger Ale 1332 Ml,00001660001010,129.9,15
Store 1297,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,35,15
Store 1297,Cocacola Diet 355Ml 355 Ml,00006700001928,35,15
Store 1297,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,15.96,6
Store 1297,Calypso Southern Peach Lmnd 473 Ml,00007958119403,55.86,21
Store 1297,Comp Soft Drink Choose Up 355 Ml,00005574234576,7.98,3
